StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q112,Q72,Q92_1,Q96_1,Q1724,Q1725,Q1726_1,Q1726_2,Q1726_3,Q1726_4,Q1726_5,Q1726_6,Q1727,Q1728,Q1729,Q1730,Q1757,Q1758,Q1759_1,Q1759_2,Q1759_3,Q1759_4,Q1759_5,Q1759_6,Q1760,Q1761,Q1762,Q1763,Q1787,Q1788,Q1789_1,Q1789_2,Q1789_3,Q1789_4,Q1789_5,Q1789_6,Q1790,Q1791,Q1792,Q1793,Q1817,Q1818,Q1819_1,Q1819_2,Q1819_3,Q1819_4,Q1819_5,Q1819_6,Q1820,Q1821,Q1822,Q1823,Q1861,Q1862,Q867,Q1734,Q1735,Q1736_1,Q1736_2,Q1736_3,Q1736_4,Q1736_5,Q1736_6,Q1737,Q1738,Q1739,Q1740,Q1767,Q1768,Q1769_1,Q1769_2,Q1769_3,Q1769_4,Q1769_5,Q1769_6,Q1770,Q1771,Q1772,Q1773,Q1797,Q1798,Q1799_1,Q1799_2,Q1799_3,Q1799_4,Q1799_5,Q1799_6,Q1800,Q1801,Q1802,Q1803,Q1827,Q1828,Q1829_1,Q1829_2,Q1829_3,Q1829_4,Q1829_5,Q1829_6,Q1830,Q1831,Q1832,Q1833,Q1744,Q1745,Q1746_1,Q1746_2,Q1746_3,Q1746_4,Q1746_5,Q1746_6,Q1747,Q1748,Q1749,Q1750,Q1777,Q1778,Q1779_1,Q1779_2,Q1779_3,Q1779_4,Q1779_5,Q1779_6,Q1780,Q1781,Q1782,Q1783,Q1807,Q1808,Q1809_1,Q1809_2,Q1809_3,Q1809_4,Q1809_5,Q1809_6,Q1810,Q1811,Q1812,Q1813,Q1837,Q1838,Q1839_1,Q1839_2,Q1839_3,Q1839_4,Q1839_5,Q1839_6,Q1840,Q1841,Q1842,Q1843,Q1684,Q1685,Q1686_1,Q1686_2,Q1686_3,Q1686_4,Q1686_5,Q1686_6,Q1687,Q1688,Q1689,Q1690,Q1694,Q1695,Q1696_1,Q1696_2,Q1696_3,Q1696_4,Q1696_5,Q1696_6,Q1697,Q1698,Q1699,Q1700,Q1704,Q1705,Q1706_1,Q1706_2,Q1706_3,Q1706_4,Q1706_5,Q1706_6,Q1707,Q1708,Q1709,Q1710,Q1714,Q1715,Q1716_1,Q1716_2,Q1716_3,Q1716_4,Q1716_5,Q1716_6,Q1717,Q1718,Q1719,Q1720,Q98,Q1644,Q1645,Q1646_1,Q1646_2,Q1646_3,Q1646_4,Q1646_5,Q1646_6,Q1647,Q1648,Q1649,Q1650,Q1654,Q1655,Q1656_1,Q1656_2,Q1656_3,Q1656_4,Q1656_5,Q1656_6,Q1657,Q1658,Q1659,Q1660,Q1664,Q1665,Q1666_1,Q1666_2,Q1666_3,Q1666_4,Q1666_5,Q1666_6,Q1667,Q1668,Q1669,Q1670,Q1674,Q1675,Q1676_1,Q1676_2,Q1676_3,Q1676_4,Q1676_5,Q1676_6,Q1677,Q1678,Q1679,Q1680,Q69,Q67,Q64,Q69 2,Q73,type,task,Enter Embedded Data Field Name Here...
7/21/17 9:34,7/21/17 9:39,0,184.13.66.20,100,314,1,7/21/17 9:39,R_2yl47TRawy8KRCs,,,,,38.12150574,-81.70330048,anonymous,EN,A3G9HX4DB7MEKK,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,"It's the manager's job to delegate work to the employees and Chris is an employee of the factory, so he should be just as responsible for maintenance as the other employees",3,3,4,5,4,5,"Chris probably wouldn't be overjoyed over having to maintain the component in addition to his other duties, but wouild most likely understand that he has to pull his weight. ",5,"He is making sure the factory is running smoothly by ensuring all the machinery is up and running properly and therefore, ensuring all of their jobs. ",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48,1,3,1,5,1,
7/21/17 9:34,7/21/17 9:39,0,73.212.49.11,100,296,1,7/21/17 9:39,R_2PCozBBP2LUn7a0,,,,,39.35549927,-77.47750092,anonymous,EN,A2Q2WYJ2Q71HY1,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,the algorithm captures the tones and the manager evaluates them,computer codes to capture tones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,it is very methodical and objective,4,2,2,2,5,6,he might not feel that the computer can fairly assess his quality,6,i believe computers' objectivity allows them to make decisions without using emotions,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,42,2,6,4,3,4,
7/21/17 9:34,7/21/17 9:39,0,96.36.64.62,100,324,1,7/21/17 9:39,R_3sblojMwBb4nx8V,,,,,35.04840088,-82.08519745,anonymous,EN,A31Y2UA2LPDSWZ,"1,2",3,6,,,,,,,,,,,,,6,So long as Chris's stated availability is taken into account then the analysis should be perfectly fair.,4,4,2,2,2,2,If this schedule suits Chris and what his stated availability then he shouldn't have any problem with it.,5,If one of the variables is employee availability then that seems a trustworthy method.,1,,,,,,,,,,,,,,,,,,,,,,,,,3,The algorithm performed the analysis and the manager used that result to make the schedule.,Number crunching.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,2,7,1,2,2,
7/21/17 9:34,7/21/17 9:39,0,71.90.191.193,100,334,1,7/21/17 9:39,R_DTxqEJTdnfVSwHD,,,,,30.53349304,-92.11630249,anonymous,EN,A2BGRGVU9HG0C6,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPUTERS COMING UP WITH STATISTICS ABOUT FACTS.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"IT SELECTS TOP APPLICANTS BASED ON RESUMES AND PERSONAL STATEMENTS. SO, IT IS PRETTY ACCURATE.",4,4,4,4,4,4,HE MIGHT THINK IT IS FAIR BUT HAVE DOUBTS SINCE BECAUSE IT IS NOT AN ACTUAL PERSON MAKING THE DECISION.,5,I THINK IT IS A ACCURATE SELECTION SYSTEM,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43,1,3,2,1,3,
7/21/17 9:36,7/21/17 9:39,0,72.24.200.114,100,207,1,7/21/17 9:39,R_27lCCKL3epFl3IK,,,,,33.63830566,-96.72450256,anonymous,EN,A2G4O61TYSWYS9,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,The manager uses recordings of his work calls to evaluate him.,6,5,6,2,2,2,The evaluation is based on the job performance and seems fair.,6,The manager would have training in what ot look for in the evaluation.,1,1,48,1,6,1,5,4,
7/21/17 9:35,7/21/17 9:39,0,4.7.32.2,100,290,1,7/21/17 9:39,R_1Ihe1m6PGTo5E8C,,,,,28.55349731,-81.30039978,anonymous,EN,A3QE4JDV89MB3K,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,it is part of the manager's job to assign workers to monitor and maintain factory equipment,4,4,5,2,2,2,I would be proud that the manager trusted me with this important task,6,the maintenance of equipment seems to be a major focus of his job,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33,2,6,1,5,1,
7/21/17 9:34,7/21/17 9:39,0,99.162.69.196,100,335,1,7/21/17 9:39,R_0fupqEQMfpp65pL,,,,,36.64779663,-121.6259003,anonymous,EN,A1OVGCI9KUL4MI,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,6,It seems like the shift was chosen given on when he was free to work,6,4,4,2,1,1,it seems like a good fit for him so he would be okay with it,5,hard to know what he knows and is working with. ,1,,,,,,,,,,,,,,,,,,,,,,,,,2,36,2,4,3,5,2,
7/21/17 9:35,7/21/17 9:39,0,32.212.225.161,100,289,1,7/21/17 9:39,R_2xDzXLw3Kjm2Nf2,,,,,41.88330078,-72.36109924,anonymous,EN,A18LPAFMK1B06K,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The manager uses the algorithm to evaluate the employee's performance.,A precisely defined process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,The algorithm evaluates his performance.,1,1,6,7,6,4,He may feel that the algorithm is inaccurate.,2,It's difficult to evaluate the employee.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,28,2,5,1,3,4,
7/21/17 9:33,7/21/17 9:40,0,99.116.17.237,100,368,1,7/21/17 9:40,R_3MbeiiZZmdQ8Hnt,,,,,37.53720093,-120.8487015,anonymous,EN,A3NMU6AVMQ0QDB,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,The manager should listen to call recordings directly without relying on the algorithmic interpretation of a computer generated report,1,1,1,7,4,7,"No one wants a robot telling them how to do their job. If you humans want to remain in control, they must rely less on software and more on their own reasoning and rationality",1,"An algorithm is going to have type I and type II errors, I would rather take evaluation of a seasoned human who has experience and training",1,3,"The algorithm conduct an analysis of call recordings, the manager reviews the report generated by the algorithm to make a final evaluation of the call center employees performance.","Algorithms are both static and dynamic formulated processes that are increasing relying on neural networks, Stochastic statistics, and machine learning theory to generate artificially intelligent synthetic reasoning, interpretation, and analysis of human behavior for both predicting outcomes and manipulating behavior according to preprogrammed objectives. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,32,2,4,4,2,4,
7/21/17 9:35,7/21/17 9:40,0,24.151.194.91,100,304,1,7/21/17 9:40,R_Rb5wspb4ftY5kdz,,,,,34.79820251,-84.90820313,anonymous,EN,AGVIHLR1DX7,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,The manager expects his employees to check and update certain components for the company. Chris is an employee and it is expected of him so it is very fair.,7,7,7,1,1,1,Chris should feel happy and proud that his manager felt he was competent to complete this special job. His manager obviously sees Chris in a positive way.,7,He makes good quality decisions because he picks those that works with the machinery the closest and would be the ones to notice when there needed to be work.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32,2,3,1,5,1,
7/21/17 9:34,7/21/17 9:40,0,68.48.224.103,100,314,1,7/21/17 9:40,R_1IRTakQUR7C5N0B,,,,,42.07460022,-83.22669983,anonymous,EN,A256CNCYJ4PUH9,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,It's fair to evaluate his performance to ensure quality customer service.,3,2,5,4,2,2,Chris may be a good employee but still not like the feeling of being evaluated. ,6,I trust that the managers are fair and unbiased when evaluating employees performance. ,1,1,32,1,3,1,5,4,
7/21/17 9:36,7/21/17 9:40,0,69.246.44.22,100,213,1,7/21/17 9:40,R_2uBjAPOPLuyPbgZ,,,,,35.11329651,-89.90209961,anonymous,EN,A1B6MZ6X8DX20T,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An algorithm is function or equation with determined variables and constants that can be used to assess and predict future data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Algorithms cannot account for all gray areas.,3,3,3,5,5,5,Being judged without human sensitivity is a scary thing.,4,"I am sure that there is valid data derived from the algorithm, although there are probably inaccuracies as well.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,29,1,5,1,1,1,
7/21/17 9:33,7/21/17 9:40,0,24.4.117.91,100,399,1,7/21/17 9:40,R_3QM3diE9IcPGEiF,,,,,37.81289673,-121.9743042,anonymous,EN,A2DUOTGJDZWUCV,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The manager used an algorithm to monitor performance.,basically an equation/system to measure something.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"It does not take into account a human, emotive, social element to work performance.  The human element is important in such a job.",4,4,4,4,4,4,"I have no idea how Chris would feel.  I don't know Chris, and I am not him.  I could remark on how I would feel.",1,"A computer is not able to evaluate human to human behavior because such behavior has ethical, psychological, and phenomenological implications and norms.  How can artificial intelligence evaluate morality and social ethics?",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39,2,6,1,3,4,
7/21/17 9:34,7/21/17 9:40,0,50.111.32.142,100,372,1,7/21/17 9:40,R_22Mrt2qKZH0JfWA,,,,,35.18330383,-83.43070221,anonymous,EN,ANZUE8VX5IMDO,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The algorithm analyses the information to make the scheduling decisions but it is monitored and can be adjusted by the manager.,A set of rules to determine actions by.,,,,,,,,,,,,,6,The algorithm is monitored by a real person and can be adjusted so I feel this makes it a human decision and is fair.,4,4,4,3,3,3,"I don't think Chris would feel anything in particular, nothing more then any employee might feel.",5,Since it is being monitored I feel the algorithm is likely fair or it wouldn't be used.,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50,2,2,1,3,2,
7/21/17 9:34,7/21/17 9:40,0,204.86.250.21,100,359,1,7/21/17 9:40,R_1liwOlXOyAp4QJp,,,,,40.74490356,-73.97820282,anonymous,EN,AZFON83L6QYWJ,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,7,"It is fair because the manager knows the qualifications of the job and is able to find people that suit that description, including Chris'. Chris as the same chance as all others for the job, thus it is fair.",4,4,4,5,4,5,He would feel neutral about most of these emotions because they are neither biased towards or against Chris. He may feel frustrated and disappointed because the process is long and tiring.,6,"The manager is forced to be unbiased when looking at resumes of people he doesn't know. He needs to be objective, therefore, I think he would be very trsutworthy with people he does not know.",1,,,,,,,,,,,,,1,26,1,5,3,5,3,
7/21/17 9:33,7/21/17 9:40,0,75.147.113.177,100,399,1,7/21/17 9:40,R_2scMkIRi4q9Aj6B,,,,,40.62210083,-74.24459839,anonymous,EN,A22LLCN5WBKJJI,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Algorithms are series of conditions met through a criteria set by the maker to derive a result or response for the end user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Algorithms can be exploited. I feel the lack of human element in selecting a candidate for employment is crucial,3,3,3,5,5,5,Chris would see his application is being screen by a code as opposed to the employer itself as a bit cold. ,3,"Since code and formula is man made, there can be a possibe exploit that someone under qualified can be taken over someoone qualified",1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,32,2,5,3,1,3,
7/21/17 9:34,7/21/17 9:40,0,73.135.27.138,100,389,1,7/21/17 9:40,R_DNtlzYbzYHdwJrz,,,,,39.34300232,-76.68579865,anonymous,EN,A1OG2E3OUZ13D3,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The algorithm was monitoring the worker's performance and the manager was responsible for adjusting and fine-tuning the algorithm.,Algorithms are sets of processes that are designed to perform a particular task or tasks in a consistent manner.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,"I would say that it is fair because the manager is responsible for fine tuning the algorithm, which would be a reflection of how the manager would evaluate.",5,5,5,2,2,2,"I think he would be okay with the algorithm. The manager is involved in adjusting it, so it is essentially an automated way of giving an evaluation. ",5,"I gave this answer because I do believe that it can be trustworthy, depending on the integrity of the manager. I would say that I would expect the manager to be fair.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,31,2,6,2,3,4,
7/21/17 9:34,7/21/17 9:40,0,73.96.102.2,100,384,1,7/21/17 9:40,R_1DzZF0lJVToGlTC,,,,,45.6678009,-123.1546021,anonymous,EN,A289TLY20GCMVU,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Programs that take data from multiple sources and organize it into what you need.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,I'm not sure there is a question of fairness when a program is just creating a list for a mechanic to check.  ,5,4,4,1,1,1,There's no reason Chris should feel negatively about a computer program that is helping him be more effective in his job.  That to me seems similar to an administrative assistant being upset with spell check.,5,"Computer programs make mistakes, so they should always be used with the expectation that you need to double check.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33,1,3,1,1,1,
7/21/17 9:36,7/21/17 9:40,0,73.192.78.7,100,283,1,7/21/17 9:40,R_3hGSigX08bEJq6u,,,,,31.18229675,-81.49259949,anonymous,EN,AXR6R3X65V2ZG,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The algorithm selected top applicants by analyzing resumes and statements and the manager oversaw and adjusted the algorithm.,A program with a set way of going through data.,,,,,,,,,,,,,,,,,,,,,,,,,3,The manager by himself might pick Chris when the algorithm wouldn't.,2,3,3,5,3,5,He might feel like there's nothing he can do to influence the hiring process.,5,I trust the algorithm to pick qualified applicants but I don't think it could make good character judgements.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,22,1,3,1,3,3,
7/21/17 9:34,7/21/17 9:40,0,104.172.111.88,100,384,1,7/21/17 9:40,R_1hMd5E0V0yw1PQL,,,,,34.29420471,-118.5070953,anonymous,EN,A2Y749J0XM6TIW,"1,2",3,6,,,,,,,,,,,,,4,It could be during a period where it is not busy or a period of time when it is the busiest.  ,4,4,4,4,4,4,"Again, Chris may prefer to work when it's less busy or prefer to work when the shop is at its busiest",4,Manager is assigning staff to improve service,1,,,,,,,,,,,,,,,,,,,,,,,,,3,Manager used the algorithm to decide when and whom to schedule work shifts.,Set of rules computers/programs follow.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,34,2,5,4,2,2,
7/21/17 9:34,7/21/17 9:41,0,172.90.194.47,100,399,1,7/21/17 9:41,R_1myL5SO6zVV5MON,,,,,33.91290283,-118.3439026,anonymous,EN,A3OW5EFQ5QFD19,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Programs that analyze data and try to develop advice or output based on the data averages. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,There would be nothing inherently unfair about Chris being assigned to check a component. ,4,3,4,2,3,4,I think Chris would generally remain neutral about the assignment unless he was having a bad day. ,4,My trust would depend on who came up with the algorithm. ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29,1,5,2,1,1,
7/21/17 9:37,7/21/17 9:41,0,76.185.166.104,100,232,1,7/21/17 9:41,R_Pwh1xGAX18T45Sp,,,,,29.46220398,-98.44219971,anonymous,EN,A1YO03P3SSC7CD,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"The manager monitored the algorithm, which scheduled the employees for their shifts.",They're a computer program that uses a set of rules to make decisions.,,,,,,,,,,,,,6,"Computers are just machines following rules that they are told to. It's unbiased, and it's a good way to make the decisions.",4,4,2,1,3,3,"I don't think he would be too happy, but I don't think that he would be really angry about it, either.",5,"The algorithm is probably pretty good, but with most computer programs it more than likely has room for improvement.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,34,1,5,1,3,2,
7/21/17 9:33,7/21/17 9:41,0,74.143.50.180,100,457,1,7/21/17 9:41,R_10vgl53quSWVCji,,,,,38.18409729,-86.15229797,anonymous,EN,ATUY1BTU5BQDE,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The manage analyzes the employee and the algorithm analyzed the number of customers and it chooses the best time for an employee to work. ,Compute based calculations.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"It's fair because it's the best time for him to work. Also, a little unfair because he might not want to work mornings.",3,2,1,1,2,5,He would be frustrated because he has to change shifts and start working at a different time.,6,The algorithm has no bias or emotion so it chooses the best outcome.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,22,2,2,1,4,2,
7/21/17 9:34,7/21/17 9:41,0,24.123.94.218,100,426,1,7/21/17 9:41,R_qRvYQZwQ01rQlW1,,,,,44.18429565,-88.53050232,anonymous,EN,AWE9A4ZOP9LNU,"1,2",3,6,7,Chris must obey his manager. His manager determined what Chris should do based off the algorithm so Chris is obligated to do what he is told.,4,3,4,3,2,4,Chris would feel that he is being bossed around but feels obligated to follow instructions.,6,Assuming that the algorithm is based on the correct data I would put a lot of trust in it.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The manager determine what Chris should work on based off of the algorithm. His decision was based off of the algorithm so they worked hand in hand.,They are sets of information that are plugged into a formula to determine things.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35,2,5,1,2,1,
